cdf,request_e2e_time_normalized,replica
0.44,0.14162093759739142,2
0.45,0.14328115253442675,2
0.46,0.14870552243405968,2
0.47000000000000003,0.1628623166927241,2
0.48,0.17577550572694758,2
0.49,0.18027947406387912,2
0.5,0.19347142500889503,2
0.51,0.2058674427678688,2
0.52,0.20983127613407088,2
0.53,0.2141038124059121,2
0.54,0.22005422420756615,2
0.55,0.2312443942551899,2
0.56,0.23452033167896888,2
0.5700000000000001,0.2360969694067101,2
0.58,0.23841909308222098,2
0.59,0.24131139268553217,2
0.6,0.25113627561969193,2
0.61,0.25785630644960494,2
0.62,0.25865514547874324,2
0.63,0.2593591437367008,2
0.64,0.26212996211146156,2
0.65,0.2650142214720969,2
0.66,0.2669250673358573,2
0.67,0.2692987466557726,2
0.68,0.27526738433898007,2
0.6900000000000001,0.2896910041018549,2
0.7000000000000001,0.3098376952203287,2
0.71,0.31948179114813763,2
0.72,0.3311707754986652,2
0.73,0.345892575317792,2
0.74,0.3502777513110293,2
0.75,0.3596357514112207,2
0.76,0.3817027185444957,2
0.77,0.4007895331658671,2
0.78,0.41590203274622334,2
0.79,0.4231097889202049,2
0.8,0.4406895888982983,2
0.81,0.450515378655806,2
0.8200000000000001,0.48537907052255835,2
0.8300000000000001,0.521078523306717,2
0.84,0.5423725573777668,2
0.85,0.7317595468635736,2
0.86,0.8268766931553166,2
0.87,0.9579216559705802,2
0.88,1.0347447444518425,2
0.89,1.1088094084908757,2
0.9,1.2070709347763902,2
0.91,1.2847764681373706,2
0.92,1.6254388738665957,2
0.93,1.7215958828273985,2
0.9400000000000001,1.8532637587131873,2
0.9500000000000001,2.385840676545941,2
0.96,3.6024536996243954,2
0.97,8.488858922251092,2
0.98,14.676213519338532,2
0.99,27.168604577695056,2
1.0,34.44526926373026,2
0.0,0.03905855093431787,3
0.01,0.04778603736713327,3
0.02,0.0555873380164192,3
0.03,0.0597787755921592,3
0.04,0.061228245356807376,3
0.05,0.06444555129820359,3
0.06,0.06471023122162244,3
0.07,0.06687602728352206,3
0.08,0.0689303399842124,3
0.09,0.07071756791290355,3
0.1,0.07121757014193797,3
0.11,0.07257817769895351,3
0.12,0.09016957544754123,3
0.13,0.09498631156307692,3
0.14,0.09733986497033252,3
0.15,0.09994337946920825,3
0.16,0.10327320876690545,3
0.17,0.10543066780934193,3
0.18,0.10647488545011452,3
0.19,0.11168689225752856,3
0.2,0.11898141014215975,3
0.21,0.1257914784066422,3
0.22,0.12657054895211123,3
0.23,0.1298366634754065,3
0.24,0.13496371183844408,3
0.25,0.13714387738400646,3
0.26,0.13926268616150486,3
0.27,0.14154110684037116,3
0.28,0.1434184418373844,3
0.29,0.14538739674587683,3
0.3,0.14691600095351418,3
0.31,0.15085687747030296,3
0.32,0.15142201219965287,3
0.33,0.15367352826351754,3
0.34,0.1580178483569195,3
0.35000000000000003,0.15953950843523657,3
0.36,0.16110872441285992,3
0.37,0.16179634908608823,3
0.38,0.16200924520442703,3
0.39,0.16341961365013666,3
0.4,0.16665298640669643,3
0.41000000000000003,0.170317061231676,3
0.42,0.17176964122476776,3
0.43,0.17720298187923877,3
0.44,0.18013759615493027,3
0.45,0.1818958439347256,3
0.46,0.18625921315396557,3
0.47000000000000003,0.187960721678208,3
0.48,0.18946346059810174,3
0.49,0.18982961017409633,3
0.5,0.19297318269726868,3
0.51,0.19603905501145627,3
0.52,0.19687316486305148,3
0.53,0.2012123631746223,3
0.54,0.21013392310931564,3
0.55,0.21498339571110692,3
0.56,0.22059172409438654,3
0.5700000000000001,0.22089460510333664,3
0.58,0.22248827050408718,3
0.59,0.22894759715467922,3
0.6,0.2303582121940408,3
0.61,0.23318034930696835,3
0.62,0.23739273548636608,3
0.63,0.23943893266634275,3
0.64,0.24353564274083855,3
0.65,0.24802778099092015,3
0.66,0.25187921359950877,3
0.67,0.25535260463734916,3
0.68,0.27069528811094323,3
0.6900000000000001,0.2735682985903278,3
0.7000000000000001,0.27633535850884583,3
0.71,0.2806560208296106,3
0.72,0.2887624252360991,3
0.73,0.29581885887296133,3
0.74,0.2961278757589975,3
0.75,0.3100442449880478,3
0.76,0.32332263804626016,3
0.77,0.34826217556971756,3
0.78,0.3555851606092263,3
0.79,0.3700879510004051,3
0.8,0.39577464836299464,3
0.81,0.43958359289024157,3
0.8200000000000001,0.4843076496608495,3
0.8300000000000001,0.5142901500840042,3
0.84,0.5518166195401362,3
0.85,0.6205452411264124,3
0.86,0.6827885523846552,3
0.87,0.7281203122667841,3
0.88,1.1255362333403458,3
0.89,1.3048871916670068,3
0.9,1.479266769554277,3
0.91,1.6084597868901076,3
0.92,1.7314367258662278,3
0.93,2.0979597412840323,3
0.9400000000000001,3.383766456585132,3
0.9500000000000001,4.239258863292921,3
0.96,5.025018580268393,3
0.97,5.2880791655703945,3
0.98,7.94144597044895,3
0.99,16.042713546948054,3
1.0,23.57430117161792,3
