cdf,request_e2e_time_normalized,replica
0.08,0.013226162174155063,6
0.09,0.013269228423162955,6
0.1,0.013312294672170849,6
0.11,0.013355360921178741,6
0.12,0.013398427170186633,6
0.13,0.013441493419194525,6
0.14,0.013597603189740945,6
0.15,0.013810234721056625,6
0.16,0.014022866252372307,6
0.17,0.01423549778368799,6
0.18,0.01444812931500367,6
0.19,0.014660760846319352,6
0.2,0.014873392377635034,6
0.21,0.015541393931061836,6
0.22,0.016209395484488638,6
0.23,0.01687739703791544,6
0.24,0.01754539859134224,6
0.25,0.01821340014476904,6
0.26,0.018881401698195847,6
0.27,0.019340826905754255,6
0.28,0.019383099421575876,6
0.29,0.019425371937397497,6
0.3,0.01946764445321912,6
0.31,0.019509916969040746,6
0.32,0.019552189484862367,6
0.33,0.01959446200068399,6
0.34,0.01969843392390929,6
0.35000000000000003,0.019833255550836433,6
0.36,0.019968077177763575,6
0.37,0.020102898804690718,6
0.38,0.02023772043161786,6
0.39,0.020372542058545003,6
0.4,0.020507363685472145,6
0.41000000000000003,0.020567903910562887,6
0.42,0.020628444135653633,6
0.43,0.020688984360744376,6
0.44,0.020749524585835122,6
0.45,0.020810064810925864,6
0.46,0.02087060503601661,6
0.47000000000000003,0.02099170561548576,6
0.48,0.021233926903711717,6
0.49,0.02147614819193768,6
0.5,0.02171836948016364,6
0.51,0.021960590768389604,6
0.52,0.022202812056615565,6
0.53,0.022445033344841523,6
0.54,0.022561081233893016,6
0.55,0.022614042423357277,6
0.56,0.022667003612821538,6
0.5700000000000001,0.0227199648022858,6
0.58,0.022772925991750056,6
0.59,0.022825887181214317,6
0.6,0.02287884837067858,6
0.61,0.022996074612942154,6
0.62,0.023113300855205725,6
0.63,0.0232305270974693,6
0.64,0.023347753339732873,6
0.65,0.023464979581996448,6
0.66,0.023582205824260023,6
0.67,0.02367983515980538,6
0.68,0.023738270681914305,6
0.6900000000000001,0.02379670620402323,6
0.7000000000000001,0.02385514172613215,6
0.71,0.023913577248241075,6
0.72,0.02397201277035,6
0.73,0.024030448292458925,6
0.74,0.02414670668489228,6
0.75,0.024291876512487848,6
0.76,0.024437046340083413,6
0.77,0.024582216167678982,6
0.78,0.024727385995274548,6
0.79,0.024872555822870117,6
0.8,0.025017725650465682,6
0.81,0.03013577567289438,6
0.8200000000000001,0.03525382569532302,6
0.8300000000000001,0.04037187571775171,6
0.84,0.04548992574018041,6
0.85,0.05060797576260911,6
0.86,0.055726025785037804,6
0.87,0.060446586729830686,6
0.88,0.06437216951935192,6
0.89,0.0682977523088732,6
0.9,0.07222333509839447,6
0.91,0.07614891788791575,6
0.92,0.08007450067743703,6
0.93,0.08400008346695831,6
0.9400000000000001,0.08749799897586198,6
0.9500000000000001,0.09078208084445691,6
0.96,0.09406616271305182,6
0.97,0.09735024458164675,6
0.98,0.10063432645024169,6
0.99,0.10391840831883663,6
1.0,0.10720249018743157,6
0.0,0.0251686294119715,7
0.01,0.02517509330427153,7
