cdf,prefill_time_execution_plus_preemption,replica
0.6900000000000001,0.9811871105020558,0
0.7000000000000001,1.0415013360100005,0
0.71,1.0583395380970202,0
0.72,1.0736288381537007,0
0.73,1.094662554620866,0
0.74,1.131059452306807,0
0.75,1.1496606516878378,0
0.76,1.181018316509682,0
0.77,1.2260548896141024,0
0.78,1.307906742122404,0
0.79,1.3515454840766483,0
0.8,1.3756522503846327,0
0.81,1.4015176326877665,0
0.8200000000000001,1.4256886632450971,0
0.8300000000000001,1.515877238437398,0
0.84,1.5863647979452762,0
0.85,1.6829830543935458,0
0.86,1.7215857682248348,0
0.87,1.7795990874311616,0
0.88,1.8192155754804067,0
0.89,1.9041901707352833,0
0.9,1.9602200625594293,0
0.91,2.061743824104656,0
0.92,2.1466869786601936,0
0.93,2.295055959860607,0
0.9400000000000001,2.923574412681968,0
0.9500000000000001,3.249116822177513,0
0.96,3.7842915917655073,0
0.97,4.540313410500332,0
0.98,4.8103733670269175,0
0.99,14.315814440807127,0
1.0,16.87946668193203,0
0.0,0.054966844086777655,1
0.01,0.06638797497774789,1
0.02,0.08059190888216819,1
0.03,0.0816433168565645,1
0.04,0.08313538377495036,1
0.05,0.08330214862617424,1
0.06,0.0845908729406574,1
0.07,0.08643400310553347,1
0.08,0.0880367550645758,1
0.09,0.08923837628185254,1
0.1,0.09284268033816545,1
0.11,0.10570011725284054,1
0.12,0.11453060808397594,1
0.13,0.1177315674183717,1
0.14,0.12043707858636062,1
0.15,0.12600289060557301,1
0.16,0.13027226154777055,1
0.17,0.13581711758973825,1
0.18,0.14751010539133913,1
0.19,0.1506582760409657,1
0.2,0.15929725681355933,1
0.21,0.16796978286335856,1
0.22,0.17797054218398786,1
0.23,0.18980274404732334,1
0.24,0.20691309082083648,1
0.25,0.21924879125914742,1
0.26,0.23499251080377434,1
0.27,0.24652643976770328,1
0.28,0.2744657482980301,1
0.29,0.2902346746461858,1
0.3,0.30445089900456423,1
0.31,0.3264048769781745,1
0.32,0.329744038161806,1
0.33,0.3512180530902342,1
0.34,0.3614443240150365,1
0.35000000000000003,0.3664646021179303,1
0.36,0.3748075755427564,1
0.37,0.39404993041298647,1
0.38,0.41780971699143954,1
0.39,0.42277119554503173,1
0.4,0.4343391304588522,1
0.41000000000000003,0.4578640951522331,1
0.42,0.4779427790056104,1
0.43,0.4872141770717814,1
0.44,0.5064969647792154,1
0.45,0.5281226693341807,1
0.46,0.5366567159874137,1
0.47000000000000003,0.5531453965779903,1
0.48,0.5654144504240094,1
0.49,0.5732171518246645,1
0.5,0.5914301961684032,1
0.51,0.6054269761381889,1
0.52,0.6149276589926784,1
0.53,0.6261266999550607,1
0.54,0.6416807173368088,1
0.55,0.6672621567625852,1
0.56,0.6777094703010562,1
0.5700000000000001,0.691280836466353,1
0.58,0.7143019444661743,1
0.59,0.750212053600907,1
0.6,0.768744874129311,1
0.61,0.7785704528163883,1
0.62,0.7930416827546829,1
0.63,0.8175709371217409,1
0.64,0.862359300255912,1
0.65,0.8889079243920435,1
0.66,0.9234685257076507,1
0.67,0.9453666029959221,1
0.68,0.9635416289013108,1
0.6900000000000001,1.00557215520391,1
0.7000000000000001,1.0425077512765029,1
0.71,1.0810888622496861,1
0.72,1.1057608107441517,1
0.73,1.1197035561760758,1
0.74,1.134854370437955,1
0.75,1.2191294471263348,1
0.76,1.2708580248466435,1
0.77,1.3049205944799382,1
0.78,1.3214149068791785,1
0.79,1.3793142638384355,1
0.8,1.4188808330297604,1
0.81,1.4691104772016206,1
0.8200000000000001,1.5131732261048936,1
0.8300000000000001,1.6085505027520595,1
0.84,1.7170648934527035,1
0.85,1.7656539710288244,1
0.86,1.8134019093339189,1
0.87,1.8499434011015694,1
0.88,1.973549733447055,1
0.89,2.0265201731288016,1
0.9,2.3165014105302006,1
0.91,2.77888947206277,1
0.92,3.283662983939556,1
0.93,3.6643843063171007,1
0.9400000000000001,6.361536770906072,1
0.9500000000000001,7.163004830008482,1
0.96,7.569360764083778,1
0.97,8.4787509994929,1
0.98,9.227798626229381,1
0.99,10.190757654782896,1
1.0,17.01114284095798,1
