cdf,request_execution_time,replica
0.7000000000000001,19.77364030366753,0
0.71,19.819012460692534,0
0.72,19.89758634669085,0
0.73,20.099724667904532,0
0.74,20.441684654185867,0
0.75,20.59655165162109,0
0.76,20.71487949480801,0
0.77,20.994379199417732,0
0.78,21.136755130280765,0
0.79,21.29352969822158,0
0.8,21.56750674831343,0
0.81,21.71422773180771,0
0.8200000000000001,21.973152134123296,0
0.8300000000000001,22.536978028269523,0
0.84,23.03617766515426,0
0.85,23.332572414176035,0
0.86,23.653174260169806,0
0.87,24.060136732385146,0
0.88,24.824829875469554,0
0.89,25.59871261838403,0
0.9,25.828095035708582,0
0.91,25.963782502725294,0
0.92,26.16907969058857,0
0.93,26.889611650223216,0
0.9400000000000001,27.310377598394975,0
0.9500000000000001,28.020082461388185,0
0.96,29.58427517596605,0
0.97,30.582172981785554,0
0.98,31.99801360086383,0
0.99,36.325004665240094,0
1.0,68.90664625386025,0
0.0,0.12109982167576791,1
0.01,0.5013397054475636,1
0.02,0.6910081018632915,1
0.03,0.8501428830809045,1
0.04,0.9150653430151001,1
0.05,0.9737893305093647,1
0.06,1.1065419514420465,1
0.07,1.400755563141333,1
0.08,1.4747062786615726,1
0.09,1.5320720769896912,1
0.1,1.7372849553135727,1
0.11,1.9346093255827634,1
0.12,2.026999257341806,1
0.13,2.3577011645283714,1
0.14,2.995064405198315,1
0.15,4.084912140327318,1
0.16,4.144892336434531,1
0.17,4.2937199815674605,1
0.18,4.539993070676174,1
0.19,4.70699749840684,1
0.2,5.256432772426076,1
0.21,5.7444394398037595,1
0.22,5.893748331983546,1
0.23,6.021872154492082,1
0.24,6.526786875479941,1
0.25,8.390925787849799,1
0.26,8.710757794939864,1
0.27,9.059915641954442,1
0.28,9.423417627542081,1
0.29,9.784130225689935,1
0.3,10.475276427811792,1
0.31,10.673249478840853,1
0.32,10.821146892055838,1
0.33,10.948569986396228,1
0.34,11.400802034085,1
0.35000000000000003,11.600746166989504,1
0.36,11.875199038052694,1
0.37,12.122604444525566,1
0.38,12.275456909740202,1
0.39,12.460727895987295,1
0.4,12.725500969525703,1
0.41000000000000003,12.970929100723593,1
0.42,13.140572955562453,1
0.43,13.82074305126332,1
0.44,14.343490910018751,1
0.45,14.469144221717993,1
0.46,14.604635092279825,1
0.47000000000000003,14.812374688613719,1
0.48,15.096257697829843,1
0.49,15.273887100230265,1
0.5,15.817850664736532,1
0.51,15.977949395186304,1
0.52,16.06658315742377,1
0.53,16.146623286011803,1
0.54,16.335247200831358,1
0.55,16.741685582713863,1
0.56,17.1116280611331,1
0.5700000000000001,17.45338820341742,1
0.58,17.71207644184003,1
0.59,17.948286768823248,1
0.6,18.038429331206668,1
0.61,18.197044819517746,1
0.62,18.318618123684384,1
0.63,18.623433546261786,1
0.64,18.732817124323677,1
0.65,18.810152156278004,1
0.66,18.94892177033084,1
0.67,19.267718339095207,1
0.68,19.661514496108012,1
0.6900000000000001,20.08795648253925,1
0.7000000000000001,20.30417384986135,1
0.71,20.42625434831097,1
0.72,20.728027154870517,1
0.73,21.01136090564215,1
0.74,21.21354127756005,1
0.75,21.387489411380177,1
0.76,21.998191179984516,1
0.77,22.563232583124883,1
0.78,22.632653719858872,1
0.79,22.798603723176598,1
0.8,23.31791324613748,1
0.81,23.368567698972825,1
0.8200000000000001,23.524168410113145,1
0.8300000000000001,24.0056571036772,1
0.84,24.359628494802347,1
0.85,24.936445538255228,1
0.86,25.234494957076556,1
0.87,25.49258051247704,1
0.88,26.162115222174773,1
0.89,26.550854084457185,1
0.9,26.88819818823133,1
0.91,27.472550879721155,1
0.92,27.803774497512343,1
0.93,28.979256346117456,1
0.9400000000000001,29.753610731739425,1
0.9500000000000001,31.14852529616167,1
0.96,32.31398530154419,1
0.97,33.24548576002625,1
0.98,35.84392222212815,1
0.99,44.96383270170339,1
1.0,81.90035651663331,1
