cdf,batch_execution_time,replica
0.87,0.06019634307426044,1
0.88,0.06265308598107648,1
0.89,0.0639188048897851,1
0.9,0.06652746951134555,1
0.91,0.06787145879440303,1
0.92,0.06924259937610815,1
0.93,0.07206853956082841,1
0.9400000000000001,0.07352446965296637,1
0.9500000000000001,0.07500981247423841,1
0.96,0.07807112509434813,1
0.97,0.07964831954069858,1
0.98,0.08457366571654851,1
0.99,0.08980358875091662,1
1.0,0.11646998560435963,1
