time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.0015999999999999944,0.0015615999999999985,0.0015679999999999837,2.3946607275350643e-05,0.034271000000000044,0.034783999999999995,0.034610600000000005,0.03471899999999999,0.00018535220527415896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,128,3712,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015039999999999908,0.001568000000000012,0.0015424000000000034,0.0015360000000000013,2.3946607275361203e-05,0.03433500000000004,0.03478499999999997,0.03457880000000001,0.034528000000000024,0.00015929645319339016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,128,3840,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015349999999999967,0.001568000000000012,0.001548599999999999,0.0015360000000000013,1.5844241856269803e-05,0.03468899999999996,0.035135999999999966,0.03494359999999998,0.03494299999999998,0.00016496617835180355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,128,3968,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.0016000000000000228,0.0015680000000000065,0.001568000000000012,2.0238577025084427e-05,0.020446999999999976,0.020738,0.020621200000000013,0.020671999999999996,0.00010128652427644281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.0015999999999999944,0.0015615999999999987,0.0015679999999999837,2.3946607275350643e-05,0.02079999999999998,0.02115300000000002,0.020953600000000013,0.020960000000000038,0.00012883881402744806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,160,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001535999999999973,0.001568000000000012,0.0015551999999999964,0.0015679999999999837,1.5676734353819928e-05,0.02095800000000003,0.021440000000000025,0.021164400000000007,0.021087999999999996,0.00016566182420824145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,320,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0015690000000000168,0.0015682000000000016,0.001568000000000012,4.000000000075558e-07,0.023775000000000004,0.02406299999999996,0.023909799999999985,0.023902999999999994,9.138577569839513e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,480,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0016000000000000228,0.0015808000000000048,0.001568000000000012,1.567673435381529e-05,0.024128000000000042,0.024800000000000013,0.024351800000000014,0.02425399999999999,0.00023949480161372674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,640,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0016000000000000228,0.0015807999999999996,0.001568000000000012,1.5676734353819928e-05,0.025055999999999985,0.025567000000000038,0.02542000000000001,0.025566000000000033,0.00020139811319872618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,800,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.0015999999999999944,0.001568000000000001,0.001568000000000012,2.0238577025075445e-05,0.02591799999999995,0.02662500000000003,0.026156200000000008,0.026080000000000013,0.00026308964251754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,960,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.001568000000000012,0.0015490000000000007,0.0015370000000000062,1.551773179301421e-05,0.028223000000000015,0.02908700000000002,0.0286972,0.02883099999999999,0.00029936492780551036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,1120,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015349999999999967,0.001568000000000012,0.0015486000000000046,0.0015360000000000013,1.584424185627676e-05,0.02870399999999998,0.02928,0.028940399999999995,0.028768000000000002,0.00025202031664134275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,1280,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.001568000000000012,0.0015488,0.0015360000000000013,1.5676734353810648e-05,0.02822400000000002,0.028864000000000004,0.02850520000000001,0.028447000000000004,0.00021737101922749528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,1440,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.001568000000000012,0.0015553999999999974,0.0015679999999999837,1.5435025105254613e-05,0.031039000000000018,0.031871999999999984,0.031404,0.03139099999999999,0.0002700592527576006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,1600,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0016000000000000228,0.001574400000000003,0.001568000000000012,1.2800000000009983e-05,0.03110299999999998,0.03158399999999997,0.031391799999999984,0.03152000000000001,0.00021156975209136295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,1760,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0015690000000000168,0.001568200000000007,0.001568000000000012,4.000000000047152e-07,0.031103999999999986,0.03174500000000004,0.03155199999999999,0.03164800000000002,0.00022992259567081294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,1920,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.001568000000000012,0.0015424000000000034,0.0015360000000000013,1.2800000000004302e-05,0.031073000000000007,0.031679000000000034,0.031417200000000006,0.03142400000000001,0.00019892450829398273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,2080,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.001568000000000012,0.0015554000000000086,0.001568000000000012,1.5435025105263887e-05,0.034112000000000024,0.03494399999999996,0.034470200000000006,0.034367999999999996,0.00028155027970149096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,2240,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.0016000000000000228,0.0015746000000000037,0.0015690000000000168,2.389644324999351e-05,0.034111999999999996,0.034657000000000014,0.03431680000000001,0.034303,0.0001843208072899012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,2400,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.0016000000000000228,0.0015680000000000065,0.001568000000000012,2.0238577025084427e-05,0.03449799999999993,0.03475300000000004,0.034618599999999985,0.03459299999999999,8.41964369792806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,2560,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0015999999999999944,0.0015807999999999881,0.0015679999999999837,1.5676734353817607e-05,0.03420599999999993,0.034622999999999994,0.03445699999999999,0.034528000000000024,0.0001510814349945333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,2720,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015349999999999967,0.001568000000000012,0.0015549999999999954,0.0015679999999999837,1.5924823389912674e-05,0.036894,0.03727999999999997,0.03701059999999999,0.036927999999999996,0.0001470368661254692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,2880,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.001568000000000012,0.0015551999999999964,0.0015679999999999837,1.567673435380833e-05,0.037024,0.03753600000000003,0.037323600000000005,0.03746999999999997,0.00022117287356273937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,3040,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001568000000000012,0.0016000000000000228,0.0015808000000000107,0.001568000000000012,1.567673435381065e-05,0.036926000000000014,0.03775799999999998,0.03735579999999999,0.037375,0.00026361896745111837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,3200,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015670000000000074,0.0015999999999999944,0.0015740000000000012,0.0015679999999999837,1.3007690033203851e-05,0.03891199999999998,0.04057700000000003,0.0400258,0.04028899999999999,0.0005832335381303252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,3360,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001535999999999973,0.0015999999999999944,0.0015551999999999966,0.0015360000000000013,2.560000000000292e-05,0.03987299999999999,0.04047999999999999,0.04019859999999999,0.04022399999999999,0.00020591998445998366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,3520,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.001568000000000012,0.0015551999999999964,0.0015679999999999837,1.567673435380833e-05,0.04003,0.04047899999999996,0.040286199999999994,0.04038200000000001,0.00016589201306873997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,3680,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015670000000000074,0.0016009999999999991,0.001574400000000003,0.001568000000000012,1.3305637902781987e-05,0.04015999999999997,0.04054300000000001,0.04038400000000002,0.040416000000000056,0.00014306502018314704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,160,3840,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001568000000000012,0.0015999999999999944,0.0015811999999999955,0.0015689999999999884,1.535447817413428e-05,0.023230999999999995,0.023551000000000016,0.023359800000000007,0.023297,0.0001229006102507215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.0015689999999999884,0.0015618000000000051,0.001568000000000012,1.2905812643922995e-05,0.023551999999999965,0.02393599999999995,0.02373119999999999,0.023712000000000018,0.0001320945116195044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,192,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0016009999999999991,0.0015873999999999968,0.0015999999999999944,1.5844241856269803e-05,0.026592000000000015,0.026944999999999993,0.026803199999999992,0.026911999999999978,0.00014856029079131196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,384,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001568000000000012,0.0015999999999999944,0.0015872000000000015,0.0015999999999999944,1.5676734353803692e-05,0.026817999999999984,0.028383999999999986,0.02773179999999998,0.027967999999999934,0.0006176233156220553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,576,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0016000000000000228,0.0015872000000000015,0.0015999999999999944,1.567673435381529e-05,0.029599000000000018,0.03116700000000003,0.030412200000000035,0.030719000000000052,0.0006082783573332295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,768,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015039999999999908,0.0015679999999999837,0.001542399999999992,0.0015360000000000013,2.3946607275349054e-05,0.03065600000000006,0.03145400000000001,0.031026199999999997,0.031039999999999963,0.0002636910313226249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,960,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001568000000000012,0.0016000000000000228,0.0015936000000000092,0.0015999999999999944,1.279999999999862e-05,0.02976000000000002,0.03129499999999999,0.030860599999999988,0.031073000000000007,0.000571702230186299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,1152,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.001568000000000012,0.0015680000000000006,0.001568000000000012,1.3916696779102435e-17,0.033374999999999946,0.033953000000000004,0.033605399999999994,0.03359800000000002,0.00019644500502687072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,1344,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015670000000000074,0.0015999999999999944,0.001574400000000003,0.001568000000000012,1.2815615474876122e-05,0.03318499999999997,0.03408000000000001,0.03360620000000002,0.03353700000000003,0.0003229683575832283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,1536,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015039999999999908,0.001568000000000012,0.0015488,0.0015679999999999837,2.5600000000004264e-05,0.03641799999999998,0.03708899999999997,0.03675540000000001,0.03676800000000003,0.00023124670808468878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,1728,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0016000000000000228,0.0015808000000000048,0.001568000000000012,1.567673435381529e-05,0.03542500000000001,0.03683099999999999,0.03626900000000001,0.03641399999999996,0.00047347523694485404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,1920,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.001568000000000012,0.0015615999999999929,0.0015679999999999837,1.279999999999578e-05,0.03884799999999999,0.039359999999999985,0.039115799999999985,0.03907100000000003,0.0001793236180763612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,2112,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001568000000000012,0.0015999999999999944,0.001580800000000005,0.001568000000000012,1.5676734353803692e-05,0.03807900000000001,0.039648000000000024,0.038944200000000026,0.03910600000000005,0.0005184231476313591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,2304,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0016000000000000228,0.0015935999999999982,0.0015999999999999944,1.2800000000007142e-05,0.039263000000000006,0.039712999999999936,0.0395008,0.039425000000000016,0.00018074556702722225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,2496,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001568000000000012,0.0015999999999999944,0.0015744000000000083,0.001568000000000012,1.2799999999992939e-05,0.04230300000000003,0.04243200000000002,0.042355600000000014,0.042335999999999985,5.161627650266785e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,2688,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015349999999999967,0.001568000000000012,0.0015422000000000027,0.0015360000000000013,1.2905812643926165e-05,0.04224100000000004,0.042785000000000024,0.042431400000000015,0.04236600000000004,0.00019147072883342415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,2880,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001568000000000012,0.0015999999999999944,0.0015935999999999978,0.0015999999999999944,1.2799999999992939e-05,0.043745000000000006,0.04537500000000006,0.044941000000000016,0.04521700000000004,0.0006075037448444315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,3072,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.0015999999999999944,0.0015679999999999952,0.0015679999999999837,2.0238577025075445e-05,0.04415899999999999,0.04575799999999998,0.04532360000000002,0.04550400000000005,0.0005911522984815478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,3264,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0015999999999999944,0.0015746000000000037,0.001568000000000012,1.2705904139410353e-05,0.047232999999999976,0.04873400000000004,0.048217200000000016,0.04838400000000002,0.0005335643916154983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,3456,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0015989999999999895,0.0015741999999999905,0.0015679999999999837,1.2399999999999498e-05,0.04838399999999999,0.04873600000000002,0.04849859999999998,0.04844799999999998,0.00012583417659763212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,3648,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.0016000000000000228,0.0015807999999999992,0.0015999999999999944,2.5600000000002923e-05,0.047327999999999974,0.04908800000000002,0.0483128,0.048351,0.0005707319510943968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,192,3840,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0015999999999999944,0.001574400000000003,0.001568000000000012,1.279999999999578e-05,0.025408000000000017,0.025951000000000023,0.02559940000000001,0.025535000000000026,0.00019690464697410872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0015999999999999944,0.0015745999999999983,0.001568000000000012,1.2705904139412857e-05,0.02819199999999998,0.028833999999999974,0.02856339999999997,0.028606999999999973,0.00020934048820044171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,224,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0016000000000000228,0.0015872000000000017,0.0015999999999999944,1.567673435381529e-05,0.02931099999999998,0.03030200000000002,0.030015200000000013,0.03024000000000001,0.00036885194861897526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,448,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001568000000000012,0.0016000000000000228,0.0015936000000000092,0.0015999999999999944,1.279999999999862e-05,0.03257500000000002,0.033407999999999986,0.0330806,0.03305499999999998,0.00031117493472321127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,672,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015989999999999895,0.0016329999999999815,0.0016063999999999963,0.0015999999999999944,1.3305637902776546e-05,0.031743999999999974,0.033150999999999986,0.032614199999999996,0.03273600000000002,0.0004741511995134186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,896,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015999999999999944,0.0016009999999999991,0.0016001999999999954,0.0015999999999999944,4.000000000018745e-07,0.035678999999999975,0.03657699999999997,0.03615299999999998,0.03625499999999997,0.0002998299518060166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,1120,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001568000000000012,0.0016000000000000228,0.0015744000000000144,0.001568000000000012,1.28000000000043e-05,0.038559999999999976,0.03945499999999998,0.0389378,0.03881700000000001,0.0003386758922627955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,1344,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001568000000000012,0.0016310000000000003,0.001599799999999999,0.0015999999999999944,1.992385504865583e-05,0.03859200000000004,0.03910299999999992,0.03882860000000001,0.038688000000000076,0.0002148605128914614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,1568,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015670000000000074,0.001568000000000012,0.0015677999999999942,0.0015679999999999837,3.9999999999335273e-07,0.04156900000000007,0.04240099999999998,0.04199719999999999,0.04195299999999992,0.0003532072479437218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,1792,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015360000000000013,0.0015989999999999895,0.0015677999999999998,0.001568000000000012,1.9923855048655942e-05,0.041534999999999996,0.04240000000000001,0.0418496,0.04179300000000001,0.0002965148225637308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,2016,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015999999999999944,0.0016009999999999991,0.0016001999999999954,0.0015999999999999944,4.000000000018745e-07,0.04454399999999996,0.04560000000000005,0.044979,0.044927999999999996,0.0003831459252034677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,2240,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001599999999999966,0.001632000000000005,0.0016063999999999911,0.0015999999999999944,1.2800000000007054e-05,0.04470400000000001,0.04531200000000004,0.04502420000000001,0.04508699999999999,0.00020127732112685054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,2464,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015670000000000074,0.0015999999999999944,0.0015741999999999905,0.0015679999999999837,1.2905812643922995e-05,0.047807999999999996,0.04828900000000002,0.048019799999999994,0.04803300000000001,0.00016287099189236562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,2688,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001568000000000012,0.0016000000000000228,0.001593600000000015,0.0016000000000000228,1.280000000000146e-05,0.05059100000000001,0.051550999999999986,0.05091199999999999,0.05081399999999999,0.00034269986868978565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,2912,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015670000000000074,0.0015999999999999944,0.0015805999999999986,0.001568000000000012,1.5844241856267363e-05,0.05065599999999998,0.05113500000000005,0.05101399999999999,0.05110499999999999,0.0001824017543775367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,3136,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001568000000000012,0.0016000000000000228,0.0015936000000000092,0.0015999999999999944,1.279999999999862e-05,0.05289700000000002,0.054175000000000015,0.05373960000000001,0.05395100000000002,0.00044836752781618906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,3360,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015999999999999944,0.0016000000000000228,0.0016,0.0015999999999999944,1.1362521530871283e-17,0.05394999999999996,0.05433300000000008,0.05418580000000002,0.05420500000000002,0.00013591968216562634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,3584,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0015679999999999837,0.0015999999999999944,0.0015871999999999904,0.0015999999999999944,1.5676734353817607e-05,0.05683099999999993,0.05791899999999996,0.057356199999999954,0.05734599999999997,0.00034497617309026595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,224,3808,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001568000000000012,0.0016000000000000228,0.0015936000000000092,0.0015999999999999944,1.279999999999862e-05,0.028062999999999987,0.028349999999999938,0.028203599999999978,0.028223000000000015,0.00010984279675972274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,256,0,True,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.001599000000000018,0.0016000000000000228,0.001599800000000005,0.0015999999999999944,3.999999999934395e-07,0.031168000000000008,0.03225600000000003,0.03160340000000002,0.03158499999999998,0.0003634961347800057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048,32,4,16,1,4096,1,256,256,True,AttentionBackend.FLASHINFER
