time_stats.emb.min,time_stats.emb.max,time_stats.emb.mean,time_stats.emb.median,time_stats.emb.std,time_stats.input_layernorm.min,time_stats.input_layernorm.max,time_stats.input_layernorm.mean,time_stats.input_layernorm.median,time_stats.input_layernorm.std,time_stats.attn_pre_proj.min,time_stats.attn_pre_proj.max,time_stats.attn_pre_proj.mean,time_stats.attn_pre_proj.median,time_stats.attn_pre_proj.std,time_stats.attn_rope.min,time_stats.attn_rope.max,time_stats.attn_rope.mean,time_stats.attn_rope.median,time_stats.attn_rope.std,time_stats.attn_post_proj.min,time_stats.attn_post_proj.max,time_stats.attn_post_proj.mean,time_stats.attn_post_proj.median,time_stats.attn_post_proj.std,time_stats.post_attention_layernorm.min,time_stats.post_attention_layernorm.max,time_stats.post_attention_layernorm.mean,time_stats.post_attention_layernorm.median,time_stats.post_attention_layernorm.std,time_stats.mlp_up_proj.min,time_stats.mlp_up_proj.max,time_stats.mlp_up_proj.mean,time_stats.mlp_up_proj.median,time_stats.mlp_up_proj.std,time_stats.mlp_act.min,time_stats.mlp_act.max,time_stats.mlp_act.mean,time_stats.mlp_act.median,time_stats.mlp_act.std,time_stats.mlp_down_proj.min,time_stats.mlp_down_proj.max,time_stats.mlp_down_proj.mean,time_stats.mlp_down_proj.median,time_stats.mlp_down_proj.std,time_stats.add.min,time_stats.add.max,time_stats.add.mean,time_stats.add.median,time_stats.add.std,n_head,n_kv_head,n_embd,n_expanded_embd,vocab_size,use_gated_mlp,num_tokens,num_tensor_parallel_workers
0.00432,0.007968,0.007207666666666666,0.0072640000000000005,0.0007048906253106177,0.01872,0.019968,0.0191407,0.019136,0.00023958716576644905,0.082047,0.085312,0.083955,0.083984,0.000940274428026202,0.009504,0.010400000000000001,0.009731149999999997,0.009711500000000001,0.0001927727353647298,0.07472,0.078624,0.07661570000000001,0.07657599999999999,0.0011060872524353582,0.01968,0.020256,0.01998085,0.019984000000000002,0.0001468653379800694,0.229471,0.23286400000000002,0.23084724999999998,0.230879,0.0008989719614648732,0.02176,0.022432,0.0220256,0.022016499999999998,0.00015684144860335765,0.10896,0.112351,0.11075310000000001,0.1107675,0.0006596478530246293,0.0041600000000000005,0.004384000000000001,0.004256,0.004256,6.304363568196238e-05,32,4,2048,3072,151936,True,2048,1
0.004256,0.008191,0.007512380952380953,0.0076159999999999995,0.0007618983481872902,0.01856,0.019232,0.0188624,0.018832,0.00018615461315798758,0.081536,0.085568,0.0827453,0.082688,0.0008076317291934496,0.009472,0.010208,0.009782250000000001,0.00976,0.00016039291599070086,0.075519,0.078944,0.07726845,0.077264,0.0007818182317521129,0.019583,0.020064000000000002,0.019817549999999996,0.01984,0.00015190012343642125,0.229631,0.23212700000000003,0.23073840000000004,0.23084749999999998,0.0006487858198203786,0.021759,0.022208,0.02199035,0.021984000000000004,0.00013225931914235628,0.108864,0.111744,0.11025899999999997,0.110352,0.0006756691498063233,0.004128000000000001,0.004384000000000001,0.00424155,0.004224,7.190582382533415e-05,32,4,2048,3072,151936,True,2032,1
0.004192,0.007968,0.007233523809523809,0.00736,0.0007091376801673329,0.018623999999999998,0.019104,0.01884625,0.018848,0.00012496514514055498,0.081984,0.085696,0.0830717,0.083024,0.000748380792110539,0.009664,0.010337,0.00989125,0.009856,0.00012730745264908895,0.075424,0.078111,0.07701405000000001,0.077296,0.0009210918235984926,0.019456,0.02,0.0197359,0.019744,0.00014491407799106356,0.227806,0.231231,0.22941975,0.229327,0.0009283744866701128,0.021663,0.02224,0.0219791,0.021968,0.00015726185169964043,0.10928,0.112672,0.11040269999999999,0.1101915,0.0008178290836109943,0.004064,0.004352000000000001,0.004174400000000001,0.0041600000000000005,7.602591663373756e-05,32,4,2048,3072,151936,True,2016,1
0.004288,0.0076170000000000005,0.007126857142857144,0.007201,0.0006681468533841007,0.018335999999999998,0.018784,0.0185055,0.018479999999999996,0.000127182742540016,0.08163200000000001,0.085663,0.08381565,0.08408,0.0009218257034277137,0.009151999999999999,0.010112,0.009601700000000001,0.009616,0.00017692628408464371,0.07516800000000001,0.078464,0.0768652,0.0768955,0.0008234108087704452,0.019296,0.019936,0.01966075,0.019648,0.00014357955112062455,0.227487,0.23171100000000003,0.2286607,0.22866999999999998,0.0009829475113148267,0.021504000000000002,0.022112,0.021819050000000003,0.021872000000000003,0.0001661940056079035,0.109056,0.112128,0.11065214999999999,0.1106715,0.0006281925083125405,0.004064,0.004288,0.00411845,0.004096,5.4451331480506575e-05,32,4,2048,3072,151936,True,2000,1
0.004192,0.007647999999999999,0.0068373333333333315,0.0069440000000000005,0.0006359819055028091,0.01808,0.018528,0.018268799999999995,0.018272,0.00011218270811493198,0.08140800000000001,0.085151,0.0829468,0.083135,0.0008642623212890875,0.008896000000000001,0.00992,0.00944145,0.0094555,0.0001845330525949212,0.07449599999999999,0.078016,0.07599505000000001,0.075712,0.0010669348843767345,0.019328,0.019744,0.01953915,0.019552,0.00012156902360387702,0.20902300000000001,0.213087,0.21083905,0.210591,0.0010893290354617358,0.023584,0.024128,0.0238814,0.0239035,0.00014652726708705118,0.109216,0.11231999999999999,0.11103159999999998,0.111151,0.0008242952383703311,0.004,0.0042569999999999995,0.00412645,0.004128000000000001,7.477464476679251e-05,32,4,2048,3072,151936,True,1984,1
0.004256,0.00784,0.007427000000000001,0.007584,0.0007353788139455745,0.018047999999999998,0.01856,0.018184,0.018144,0.00013564733687028267,0.081729,0.085312,0.0828943,0.08265600000000001,0.0008236254670661889,0.009151999999999999,0.009856,0.0093951,0.0094235,0.00016293339129840783,0.074431,0.077632,0.0760093,0.076048,0.0009459557124939825,0.019168,0.019616,0.01940965,0.019392,0.00012203166597240234,0.207903,0.21135900000000002,0.209734,0.20963199999999999,0.0010465285471500556,0.023296,0.024032,0.023700699999999998,0.023696000000000002,0.00020961013811359393,0.109376,0.112064,0.1111116,0.111184,0.0006176551141211405,0.004,0.0041600000000000005,0.00407195,0.004064,4.283045061635486e-05,32,4,2048,3072,151936,True,1968,1
0.0041600000000000005,0.007872,0.007158761904761905,0.0072310000000000004,0.0007404524295682436,0.017952000000000003,0.018303999999999997,0.018060749999999997,0.018047999999999998,7.328224546232158e-05,0.081407,0.084544,0.08305715,0.08311950000000001,0.0007507483782866258,0.008896000000000001,0.010016,0.00933115,0.009311999999999999,0.00023521527905304092,0.07452800000000001,0.07808,0.07642689999999999,0.076416,0.0009164661968670736,0.019104,0.019552,0.01925595,0.019232,0.00013153572708583745,0.207743,0.21049500000000002,0.2092453,0.209103,0.0006661222185154915,0.023488,0.023936,0.0237422,0.023744,0.0001182275771552476,0.110304,0.113119,0.11161055,0.11153550000000001,0.0007374288762314642,0.003968,0.004256,0.0040735500000000004,0.004064,7.012023602356171e-05,32,4,2048,3072,151936,True,1952,1
0.004128000000000001,0.007488000000000001,0.006811333333333332,0.006784,0.0006765174360427389,0.017792000000000002,0.018143,0.017980700000000002,0.017984000000000003,9.700520604586015e-05,0.081344,0.084384,0.08266369999999999,0.08255950000000001,0.0007028070930205535,0.009056,0.00976,0.0094144,0.009424,0.0001575133010256594,0.075584,0.077952,0.07678045,0.076832,0.0005923341518940138,0.018911999999999998,0.019264,0.019116650000000002,0.019136,0.00010390826483008944,0.20659100000000002,0.210687,0.2090487,0.208687,0.0011486933489839673,0.022976,0.023872,0.023484750000000002,0.023488,0.00024465953384244,0.109375,0.111711,0.11061384999999999,0.110655,0.0005971772998867265,0.003968,0.004096,0.004020800000000001,0.0040160000000000005,3.253705579796671e-05,32,4,2048,3072,151936,True,1936,1
0.004192,0.007936,0.007050666666666667,0.007168,0.0007002033264793152,0.017568,0.01808,0.017777600000000005,0.017744000000000003,0.00013366465501395621,0.080351,0.082944,0.08136070000000001,0.081167,0.0006451694428597815,0.008352,0.009408,0.0086671,0.008608000000000001,0.0002233743270834854,0.07315200000000001,0.07609600000000001,0.07444635,0.074464,0.0007779885137326917,0.018528,0.019039999999999998,0.01884155,0.018848,0.00011693437261985857,0.206046,0.210559,0.2087429,0.2091345,0.0013248173421268304,0.021984000000000004,0.022751999999999998,0.022385449999999998,0.0223675,0.0002139601540006917,0.105567,0.11040000000000001,0.1088538,0.1090235,0.0012614895005508377,0.003904,0.004256,0.004006399999999999,0.003968,9.578642910141302e-05,32,4,2048,3072,151936,True,1920,1
0.004224,0.0069440000000000005,0.006273428571428573,0.006304000000000001,0.0005028539096216402,0.017312,0.01776,0.017494250000000003,0.017456,0.00012273340009956565,0.080608,0.08457500000000001,0.08112105,0.0808955,0.0008348984653836682,0.008224,0.009344,0.008603050000000001,0.008608000000000001,0.0002161657870709424,0.073408,0.077087,0.07502675,0.07495950000000001,0.0009994659011191946,0.01824,0.019008,0.01867675,0.018656,0.00018744995998932646,0.206079,0.211423,0.20831085000000002,0.20827099999999998,0.0012462953612607246,0.022015999999999997,0.022816,0.0223615,0.0224,0.00024288814297943824,0.10752,0.110304,0.10910979999999999,0.109151,0.0006762429740854973,0.003871,0.004128000000000001,0.0039728,0.0039685,5.9298903868452795e-05,32,4,2048,3072,151936,True,1904,1
0.004032,0.008096,0.0071908095238095255,0.007328,0.0007596155430496604,0.017184,0.017696000000000003,0.017420700000000004,0.017424000000000002,0.00015024915973142723,0.081024,0.084191,0.08177559999999999,0.081567,0.0007010257056627809,0.008736,0.009728,0.008995149999999999,0.008960000000000001,0.00022356325167611934,0.07436799999999999,0.077247,0.07556444999999999,0.07544000000000001,0.000792375004338224,0.018303999999999997,0.01888,0.018646299999999998,0.018639999999999997,0.00014856819982755418,0.208063,0.211391,0.20972864999999996,0.209823,0.0008520060020328512,0.021536000000000003,0.022816,0.022358350000000003,0.0224315,0.00033326480087161815,0.108032,0.111648,0.11026345000000001,0.11068700000000001,0.0010946025066205537,0.003872,0.004096,0.00395995,0.003952000000000001,5.7152843323845216e-05,32,4,2048,3072,151936,True,1888,1
0.0041600000000000005,0.00752,0.007036952380952382,0.007232000000000001,0.0006782048767704958,0.016928000000000002,0.017376000000000003,0.0171327,0.017088000000000002,0.00012850684806655263,0.08112000000000001,0.084767,0.0817341,0.081568,0.000749998326664798,0.008608000000000001,0.009824,0.009023900000000001,0.00904,0.0002270156162029384,0.073727,0.077472,0.07583955,0.07604749999999999,0.0009826951956227298,0.018047,0.018623999999999998,0.018210999999999998,0.01816,0.00015577676335063554,0.207648,0.21087899999999998,0.20915750000000002,0.209279,0.0009404455592962327,0.021344000000000002,0.022175999999999998,0.021785550000000008,0.021808,0.00021809366680396625,0.109151,0.111903,0.11047465000000001,0.1105275,0.0006791282113857432,0.00384,0.003968,0.0038912,0.003904,3.416665040650021e-05,32,4,2048,3072,151936,True,1872,1
0.004192,0.007488000000000001,0.006870904761904762,0.006912,0.0006338823613830585,0.016768,0.01712,0.01693265,0.0169275,8.840434095676518e-05,0.080672,0.08320000000000001,0.08142200000000001,0.08132700000000001,0.000535067472380823,0.008192,0.009792,0.008604650000000002,0.008608000000000001,0.0003381244260623595,0.07318300000000001,0.077344,0.0749773,0.0748635,0.000987835720147836,0.017664000000000003,0.01824,0.01799345,0.018015999999999997,0.00015772554485561202,0.206527,0.210399,0.20818445,0.2081905,0.0008884875055396095,0.02016,0.021056000000000002,0.020675100000000002,0.020784000000000004,0.00029685297707787993,0.104672,0.110431,0.10708745000000001,0.106751,0.0018478481126705192,0.0038079999999999998,0.004032,0.00390555,0.003904,5.7723890201544846e-05,32,4,2048,3072,151936,True,1856,1
0.004128000000000001,0.007488000000000001,0.006727571428571429,0.006784,0.0006270382817681237,0.016640000000000002,0.017184,0.016886399999999996,0.016864,0.00014492149599007028,0.080831,0.084416,0.0817021,0.081536,0.0008488702433234421,0.008256000000000001,0.009375999999999999,0.008579149999999999,0.008576,0.0002353410875729094,0.07312,0.07596800000000001,0.07433094999999999,0.07400000000000001,0.0007902123432976738,0.017664000000000003,0.01824,0.01796155,0.017951500000000002,0.000124804036393058,0.20713499999999999,0.21104,0.20863135000000002,0.208255,0.001061113107778807,0.020096,0.020896,0.020441449999999996,0.020336,0.00022785707691445577,0.107328,0.111071,0.10963325000000002,0.1099675,0.000974248627148122,0.0038079999999999998,0.004064,0.0038734499999999996,0.003872,5.0068428175847475e-05,32,4,2048,3072,151936,True,1840,1
0.004031,0.006976,0.006492904761904762,0.00656,0.0005887373013299941,0.016640000000000002,0.016960000000000003,0.016767900000000006,0.0167355,0.0001002082331946837,0.080768,0.08393600000000001,0.08162705,0.08136,0.000782251907955487,0.008,0.009184,0.00832945,0.0082875,0.00024016754047955768,0.072352,0.076928,0.07522555,0.07524750000000001,0.0009257663028540194,0.017408000000000003,0.01808,0.017817400000000004,0.017792000000000002,0.0001630160728271899,0.206367,0.21056,0.20804565,0.207903,0.0009711700301697926,0.02,0.020960000000000003,0.02039195,0.02032,0.00029297516532976003,0.106655,0.11120000000000001,0.10949245,0.1095675,0.0012346846348359575,0.0037440000000000004,0.003968,0.0038335500000000007,0.0038079999999999998,6.03990687014296e-05,32,4,2048,3072,151936,True,1824,1
0.004096,0.007328,0.006485190476190476,0.006624,0.0006072644845493694,0.016544,0.016768,0.016668750000000003,0.016656,6.224377478913046e-05,0.080383,0.082975,0.08106179999999999,0.08099150000000001,0.0004968659376532055,0.008032000000000001,0.008832000000000001,0.008310350000000001,0.008304,0.00020541403919888248,0.0736,0.076832,0.07538835000000002,0.075535,0.00082615829445694,0.017376000000000003,0.017824000000000003,0.01762875,0.017632000000000002,0.0001342560520051145,0.205375,0.20991800000000002,0.20728215,0.207231,0.001206057265431459,0.020096,0.020703,0.02046225,0.02048,0.00016783410708196372,0.105792,0.11132800000000001,0.10929865000000001,0.10932800000000001,0.0010970177425639039,0.003743,0.003936,0.00379195,0.003776,4.2389238020988285e-05,32,4,2048,3072,151936,True,1808,1
0.003936,0.006974999999999999,0.006492857142857143,0.006624,0.0006018758996998099,0.016416,0.017023,0.01668945,0.0167355,0.00014878591163144456,0.078015,0.08006300000000001,0.07890050000000001,0.07879950000000001,0.000577940524621695,0.009472,0.01024,0.0096752,0.009617,0.00016597698635654313,0.074943,0.076416,0.0755275,0.0755035,0.0003824534612211004,0.01744,0.017984000000000003,0.01776635,0.017792000000000002,0.0001333436443929746,0.17660700000000001,0.17961500000000002,0.17810305,0.178255,0.000940636830822612,0.019905000000000003,0.020575,0.02023995,0.02024,0.00016963533682579204,0.087135,0.09020700000000001,0.08870995,0.0887195,0.0008462002407822872,0.0039030000000000002,0.004128000000000001,0.003959900000000001,0.003952000000000001,4.625245939406904e-05,32,4,2048,3072,151936,True,1792,1
0.003968,0.007008,0.006526428571428572,0.006592,0.0006167545295008898,0.016544,0.017088000000000002,0.01676635,0.016719499999999998,0.00012860065124251947,0.077375,0.08015900000000001,0.07849400000000001,0.078416,0.0007941443193777851,0.009215,0.01008,0.009577450000000001,0.0095675,0.00018751545936268845,0.073792,0.077567,0.07551645,0.0755195,0.0008450461215223705,0.017472,0.017951,0.0177023,0.017696500000000004,0.00010579465960056785,0.176511,0.18083000000000002,0.17856375,0.1786385,0.001103811572461539,0.019872,0.020384,0.0200542,0.02,0.00012065222749705029,0.086559,0.08905500000000001,0.0879018,0.0879675,0.0007371768173240431,0.003904,0.004032,0.003942449999999999,0.003936,4.475765297689326e-05,32,4,2048,3072,151936,True,1776,1
0.003936,0.007168,0.006690952380952381,0.00688,0.0006615333901654963,0.016352000000000002,0.016832,0.0166095,0.016608,0.00010918356103370135,0.077344,0.080223,0.07838690000000001,0.07830400000000001,0.0007830105299419678,0.009281000000000001,0.009984,0.009673549999999998,0.009712,0.00017817336360971574,0.074464,0.077791,0.07633735,0.07622399999999999,0.0009570789034870628,0.017408000000000003,0.017728,0.017593600000000004,0.0176,0.00010199921568325892,0.174687,0.178783,0.17637355,0.176159,0.0012394310176447902,0.019968,0.020704,0.02029115,0.020288,0.0001813365034955731,0.08768,0.09001600000000001,0.08879635,0.08868799999999999,0.0007026782531856246,0.003873,0.003968,0.003924800000000001,0.003936,2.3245644753372676e-05,32,4,2048,3072,151936,True,1760,1
0.003968,0.0048,0.00438395238095238,0.004352000000000001,0.00016702679459709038,0.016,0.016512000000000002,0.016145399999999997,0.016128,0.0001034670962190399,0.075711,0.078655,0.07681070000000001,0.07668749999999999,0.0006179226569725387,0.008416,0.009248,0.008622350000000003,0.008576,0.00017514944333340006,0.07267100000000001,0.075776,0.0740378,0.07390350000000001,0.0008479446680061141,0.016864,0.017152,0.017028800000000004,0.017024,7.316392553711116e-05,0.172159,0.17619,0.1736148,0.173551,0.0009720988427109688,0.019392,0.019904,0.0196222,0.019616,0.00014332117777914093,0.083136,0.086399,0.08412265000000001,0.08406349999999999,0.0006550902437832503,0.0037440000000000004,0.003871,0.0037823500000000003,0.003776,3.433551368481311e-05,32,4,2048,3072,151936,True,1744,1
0.004,0.004672,0.0042941428571428575,0.004288,0.00013364604485776018,0.015808,0.016447,0.016132399999999998,0.016159,0.00019085580944786586,0.074719,0.077856,0.07625595,0.076352,0.0007079525743296663,0.008320000000000001,0.009344,0.0086448,0.008608000000000001,0.00018884745166403478,0.072159,0.074367,0.07314655,0.073119,0.0005822739454071416,0.016608,0.01728,0.016801550000000002,0.016799500000000002,0.0001422028392824838,0.182847,0.18710300000000002,0.1839382,0.18390299999999998,0.0009165025695545032,0.020608,0.021312,0.021014400000000006,0.021040000000000003,0.00016966036661518789,0.084064,0.087135,0.08491024999999999,0.084752,0.0006756841625345383,0.0037440000000000004,0.003872,0.0037983,0.003807,3.517541755260336e-05,32,4,2048,3072,151936,True,1728,1
0.004,0.004641,0.004280380952380954,0.004288,0.00015183935000063985,0.015616,0.016288,0.01579995,0.015760000000000003,0.0001770221666910674,0.074432,0.077151,0.07594680000000001,0.076015,0.0006633000527664674,0.008609,0.009408,0.00880005,0.008768000000000001,0.00016248091426379865,0.072384,0.074048,0.073094,0.07318300000000001,0.00047416073224171464,0.01648,0.016800000000000002,0.016599950000000002,0.016592000000000003,7.429163815665934e-05,0.18118299999999998,0.185151,0.1825078,0.182447,0.0008504658488146389,0.020095,0.021088000000000003,0.0206896,0.020752,0.00027210722151387376,0.08342299999999998,0.085375,0.08429225,0.08427200000000001,0.0004399109995214967,0.0037120000000000005,0.003872,0.00378555,0.003776,3.805321931190567e-05,32,4,2048,3072,151936,True,1712,1
0.0038079999999999998,0.004575999999999999,0.004166,0.0041600000000000005,0.00014701830141986051,0.015552,0.015904,0.015691100000000003,0.01568,9.767747949246062e-05,0.07440000000000001,0.076672,0.0755995,0.075631,0.0005951405296230469,0.008224,0.00928,0.008468800000000002,0.008400000000000001,0.0002416529743247535,0.071583,0.07359900000000001,0.07272275,0.0727515,0.0005392358366243857,0.01616,0.016608,0.016407800000000004,0.016399999999999998,0.00011896957594275984,0.18022300000000002,0.183391,0.18177174999999998,0.1816635,0.0008438886108367597,0.019968,0.020832,0.020468599999999997,0.020496,0.00022583852638555704,0.083199,0.08492699999999999,0.0838811,0.08380750000000001,0.0004340703744786083,0.003679,0.003839,0.00374385,0.0037440000000000004,4.0439182731603114e-05,32,4,2048,3072,151936,True,1696,1
0.0037120000000000005,0.004384000000000001,0.004115714285714286,0.0041600000000000005,0.00014039405185376757,0.0152,0.015616,0.015367849999999999,0.01536,0.00011437188247117391,0.074784,0.077151,0.07602034999999999,0.07603200000000002,0.0005216243164385647,0.008127,0.008960000000000001,0.008342249999999999,0.008320000000000001,0.00016575972822130243,0.072127,0.073952,0.07293255000000001,0.072912,0.00039972634076327875,0.015872,0.016256,0.0160799,0.0160795,0.00010548217858956081,0.180543,0.18499100000000002,0.18179105,0.181519,0.0010266341351718253,0.019616,0.020032,0.019857499999999997,0.0198725,9.83928351050015e-05,0.083776,0.08684700000000001,0.08456925000000001,0.0844635,0.000750523808749596,0.00368,0.0038079999999999998,0.0037488,0.0037440000000000004,3.2438557304540946e-05,32,4,2048,3072,151936,True,1680,1
0.003776,0.0044800000000000005,0.004031857142857142,0.004031,0.0001393321778424243,0.015488,0.015936,0.0157039,0.015712,0.000129473510804334,0.07392,0.07654300000000001,0.07525875,0.07521549999999999,0.0007074450420350714,0.00816,0.0088,0.008439950000000003,0.008448,0.0001963813827734187,0.070559,0.07273600000000001,0.07181415,0.07184,0.0005049744820285474,0.015904,0.01616,0.016057599999999998,0.016064000000000002,6.981575753366848e-05,0.18012799999999998,0.183423,0.1817063,0.181903,0.0008017444168810953,0.01856,0.019264,0.018995099999999994,0.019008,0.00020901313355863556,0.0824,0.08390299999999999,0.082926,0.082815,0.00041028331674587844,0.003617,0.0037440000000000004,0.0036784000000000005,0.00368,3.104738314254531e-05,32,4,2048,3072,151936,True,1664,1
0.0037120000000000005,0.004417,0.004109761904761905,0.004096,0.00013607697568162515,0.014976000000000001,0.015552,0.015239999999999998,0.015264,0.00016344295640987371,0.07401600000000001,0.076863,0.075044,0.0748795,0.0007235517949670213,0.008,0.008672000000000001,0.008318500000000001,0.008416,0.0002002344875389852,0.07158400000000001,0.073503,0.07234075,0.07224,0.0004733555613912211,0.015616,0.016064000000000002,0.015905600000000002,0.015936,9.571959047133475e-05,0.179871,0.183327,0.18159100000000003,0.18159899999999998,0.000833836434800015,0.018784,0.019328,0.019118399999999997,0.019136,0.00015329135657303087,0.082592,0.085312,0.0832592,0.08312,0.0005721896189201618,0.0036160000000000003,0.0037440000000000004,0.0036559999999999995,0.003648,3.4871191548325384e-05,32,4,2048,3072,151936,True,1648,1
0.003648,0.004479,0.004050238095238095,0.004032,0.00016499694218289384,0.014848000000000002,0.015295999999999999,0.015094349999999998,0.015104,0.000102198471123593,0.073728,0.076288,0.0747902,0.0746075,0.0007636146672242495,0.008064,0.008928,0.008328,0.008335500000000001,0.00016311008552508333,0.07094400000000001,0.073088,0.07194859999999999,0.0719195,0.0005824594749851705,0.01568,0.016064000000000002,0.01584955,0.01584,9.495286988817181e-05,0.17728,0.18272,0.17994020000000005,0.179919,0.0013594171398066137,0.018431000000000003,0.019296,0.018923149999999996,0.018928,0.00022026308701187273,0.081824,0.084896,0.08271165,0.0825595,0.000645264153273681,0.003585,0.00368,0.0036400499999999997,0.003648,2.6428157332663165e-05,32,4,2048,3072,151936,True,1632,1
0.003584,0.004192,0.003999904761904762,0.004,0.0001236037851022774,0.014816000000000001,0.015552,0.014993600000000001,0.014976000000000001,0.0001418532340131867,0.07366299999999999,0.077952,0.07492945000000001,0.0748,0.0009799753300466303,0.007968,0.008480000000000001,0.008222199999999997,0.008271500000000001,0.00014363342229439541,0.070848,0.072255,0.0715181,0.0714555,0.00040638884089010097,0.015552,0.015936,0.015817500000000005,0.015823999999999998,8.222560428479684e-05,0.178527,0.181664,0.17973214999999998,0.17971150000000002,0.0007080346230940978,0.018144,0.019136,0.018775950000000003,0.018864,0.00027203979028811253,0.082271,0.08415900000000001,0.0829627,0.08291200000000001,0.00043543048813789057,0.0035510000000000003,0.003648,0.003593399999999999,0.003584,2.3009563229231516e-05,32,4,2048,3072,151936,True,1616,1
0.003488,0.004192,0.00396652380952381,0.003968,0.00015150094107757982,0.014622999999999999,0.015007999999999999,0.014724699999999999,0.01472,9.075962758848228e-05,0.073375,0.076512,0.07413879999999999,0.07388750000000001,0.0007529263974652498,0.007969,0.008384,0.008217550000000002,0.008224,8.426711992230445e-05,0.068704,0.07052800000000001,0.06940130000000001,0.0694555,0.0005014349509158718,0.015488,0.016288,0.015815799999999998,0.015744,0.00018607568352689197,0.178591,0.18393500000000002,0.18038785,0.180367,0.0011841049900663393,0.017664000000000003,0.018528,0.0182016,0.01824,0.00023735382870305593,0.081727,0.084799,0.08268295,0.0826875,0.0007735345160366155,0.003552,0.0036160000000000003,0.0035809,0.003584,2.234479805234326e-05,32,4,2048,3072,151936,True,1600,1
0.003552,0.004256,0.0038703809523809524,0.003872,0.00013985757251421595,0.01456,0.014848000000000002,0.014689550000000001,0.014688000000000001,6.896410298118868e-05,0.07296,0.07644799999999999,0.07406535,0.073904,0.0008858677257356178,0.007808,0.0088,0.008163199999999999,0.00816,0.0001964715246543378,0.06784000000000001,0.069568,0.06865249999999998,0.068592,0.00048115615968207117,0.015488,0.016,0.01578885,0.0158245,0.00012369530104252183,0.175871,0.18147100000000002,0.17899294999999998,0.179263,0.0013977884487646939,0.0176,0.018496,0.0179999,0.018032,0.000248258111649951,0.08131100000000001,0.08415900000000001,0.08223644999999999,0.08201599999999999,0.0007195869978675279,0.00352,0.0036160000000000003,0.0035601,0.0035525,2.8428682698992562e-05,32,4,2048,3072,151936,True,1584,1
0.00368,0.004288,0.0038354285714285717,0.00384,0.00011983702084341826,0.014528000000000001,0.014816000000000001,0.0146479,0.014656,6.552014957247898e-05,0.073024,0.07632,0.0740332,0.0739035,0.0008057427380994489,0.007744,0.008353,0.00815045,0.0081925,0.00016453129641499827,0.06790399999999999,0.069439,0.0685373,0.068528,0.0003578650723387247,0.015584,0.016,0.015807949999999998,0.015792,9.97283685818631e-05,0.177215,0.180928,0.17871935,0.1785595,0.0009471676871071954,0.0176,0.018368,0.0180079,0.018063999999999997,0.00021484526990371352,0.081663,0.08374300000000001,0.08226989999999999,0.08211199999999999,0.0005871334516104514,0.003488,0.003584,0.0035279499999999997,0.00352,2.648862963612872e-05,32,4,2048,3072,151936,True,1568,1
0.003488,0.0041600000000000005,0.0039177142857142865,0.003936,0.0001581828787487814,0.014816000000000001,0.015072,0.014974350000000003,0.015007999999999999,8.184208880521015e-05,0.07296,0.075616,0.0742716,0.07431950000000001,0.0008705126305803965,0.007904,0.008384,0.008156849999999998,0.008192,0.00013306136742120185,0.067423,0.069184,0.0682414,0.06820799999999999,0.00046235034335447245,0.015552,0.016,0.015670449999999995,0.0156485,0.00010067843612214094,0.176,0.180895,0.17817375000000002,0.178144,0.0011301675926604872,0.017408000000000003,0.018432,0.01793115,0.017920000000000002,0.00022995070667427734,0.08140700000000001,0.084672,0.08214685000000002,0.08176000000000001,0.000873749808297546,0.003455,0.003584,0.0035199499999999996,0.00352,3.3657799987521424e-05,32,4,2048,3072,151936,True,1552,1
0.003456,0.004032,0.003757666666666667,0.003776,0.00012353805403053254,0.01408,0.014400000000000001,0.014252749999999998,0.0142555,9.506622691576648e-05,0.073312,0.07500799999999999,0.0739052,0.073839,0.00041258473069176894,0.007776,0.008448,0.00801115,0.008016,0.00014070866178029012,0.06729600000000001,0.06879900000000001,0.0680859,0.06812700000000001,0.00039290213794277156,0.015328,0.015744,0.015521450000000001,0.015519999999999999,9.570604735334144e-05,0.16540700000000003,0.168159,0.16684700000000002,0.1668635,0.0007205554107769894,0.018656,0.019104,0.01888475,0.0188795,0.00012195690837340878,0.08083099999999999,0.08227200000000001,0.08149224999999999,0.08152000000000001,0.00040225388438149717,0.00352,0.0036160000000000003,0.0035695500000000003,0.003568,2.3650528535320303e-05,32,4,2048,3072,151936,True,1536,1
0.003392,0.0041600000000000005,0.003926809523809523,0.003936,0.00015932554843931196,0.013984,0.014688000000000001,0.01424955,0.014240000000000001,0.00014456018642766095,0.073343,0.07577500000000001,0.07401880000000001,0.0737275,0.0006715038049035932,0.007712,0.008385,0.00798565,0.008016,0.00014412955109900267,0.066656,0.06819199999999999,0.06759175,0.0676,0.0003187189788826499,0.015136,0.015776000000000002,0.0153359,0.015279999999999998,0.00014407251646306502,0.16473500000000002,0.16761500000000001,0.16624244999999999,0.1660955,0.0007393843029845851,0.018303999999999997,0.018911999999999998,0.0185824,0.018591999999999997,0.0001603516136495045,0.08028800000000001,0.08176,0.08101885,0.081008,0.00043238076680166834,0.003488,0.003584,0.0035312000000000004,0.00352,2.9109448637856325e-05,32,4,2048,3072,151936,True,1520,1
