cdf,request_e2e_time,replica
0.49,7.827556918333499,6
0.5,7.902966115551592,6
0.51,7.978375312769684,6
0.52,8.053784509987775,6
0.53,8.129193707205868,6
0.54,8.254552898099973,6
0.55,8.404887085832081,6
0.56,8.555221273564191,6
0.5700000000000001,8.705555461296301,6
0.58,8.85588964902841,6
0.59,9.00622383676052,6
0.6,9.15655802449263,6
0.61,9.342741921437502,6
0.62,9.528925818382376,6
0.63,9.715109715327246,6
0.64,9.901293612272118,6
0.65,10.08747750921699,6
0.66,10.273661406161864,6
0.67,10.399514383731065,6
0.68,10.404705522548927,6
0.6900000000000001,10.409896661366789,6
0.7000000000000001,10.41508780018465,6
0.71,10.420278939002511,6
0.72,10.425470077820373,6
0.73,10.430661216638235,6
0.74,10.484245657423983,6
0.75,10.562026749193674,6
0.76,10.639807840963364,6
0.77,10.717588932733054,6
0.78,10.795370024502745,6
0.79,10.873151116272435,6
0.8,10.950932208042126,6
0.81,10.959001286780266,6
0.8200000000000001,10.967070365518406,6
0.8300000000000001,10.975139444256547,6
0.84,10.983208522994687,6
0.85,10.991277601732829,6
0.86,10.99934668047097,6
0.87,11.034769046895216,6
0.88,11.124897988691675,6
0.89,11.215026930488134,6
0.9,11.305155872284594,6
0.91,11.395284814081055,6
0.92,11.485413755877515,6
0.93,11.575542697673974,6
0.9400000000000001,11.650953110061923,6
0.9500000000000001,11.719004257745617,6
0.96,11.78705540542931,6
0.97,11.855106553113004,6
0.98,11.923157700796697,6
0.99,11.991208848480392,6
1.0,12.059259996164085,6
0.0,1.9802262764015932,7
0.01,2.0881598889699937,7
0.02,2.196093501538394,7
0.03,2.3040271141067947,7
0.04,2.4119607266751957,7
0.05,2.519894339243596,7
0.06,2.6278279518119967,7
0.07,2.747579493546012,7
0.08,2.890966893611257,7
0.09,3.0343542936765022,7
0.1,3.1777416937417473,7
0.11,3.3211290938069924,7
0.12,3.464516493872237,7
0.13,3.6079038939374826,7
0.14,4.15819062745619,7
0.15,4.911927027701629,7
0.16,5.665663427947068,7
0.17,6.419399828192509,7
0.18,7.173136228437945,7
0.19,7.926872628683386,7
0.2,8.680609028928824,7
0.21,8.691136699379348,7
0.22,8.70166436982987,7
0.23,8.712192040280392,7
0.24,8.722719710730916,7
0.25,8.733247381181439,7
0.26,8.743775051631962,7
0.27,8.889615437203178,7
0.28,9.306081253015773,7
0.29,9.722547068828366,7
0.3,10.139012884640962,7
0.31,10.555478700453559,7
0.32,10.971944516266152,7
0.33,11.388410332078749,7
0.34,11.602866806521659,7
0.35000000000000003,11.716318610279723,7
0.36,11.829770414037787,7
0.37,11.943222217795853,7
0.38,12.056674021553919,7
0.39,12.170125825311985,7
0.4,12.283577629070049,7
0.41000000000000003,13.124105359675411,7
0.42,13.964633090280778,7
0.43,14.805160820886146,7
0.44,15.645688551491508,7
0.45,16.486216282096876,7
0.46,17.326744012702243,7
0.47000000000000003,18.02472269925841,7
0.48,18.437603297716198,7
0.49,18.850483896173987,7
0.5,19.263364494631777,7
0.51,19.676245093089566,7
0.52,20.089125691547356,7
0.53,20.50200629000514,7
0.54,20.894019156445687,7
0.55,21.275598156877606,7
0.56,21.657177157309533,7
0.5700000000000001,22.038756157741457,7
0.58,22.420335158173376,7
0.59,22.801914158605303,7
0.6,23.183493159037226,7
0.61,23.340821426350434,7
0.62,23.49814969366364,7
0.63,23.655477960976846,7
0.64,23.81280622829005,7
0.65,23.970134495603258,7
0.66,24.127462762916466,7
0.67,24.23375146560528,7
0.68,24.237961039045317,7
0.6900000000000001,24.24217061248535,7
0.7000000000000001,24.246380185925386,7
0.71,24.250589759365422,7
0.72,24.254799332805455,7
0.73,24.25900890624549,7
0.74,24.341634105113037,7
0.75,24.46346711669434,7
0.76,24.58530012827564,7
0.77,24.707133139856946,7
0.78,24.828966151438248,7
0.79,24.95079916301955,7
0.8,25.07263217460085,7
0.81,25.081105261099054,7
0.8200000000000001,25.08957834759726,7
0.8300000000000001,25.098051434095463,7
0.84,25.106524520593666,7
0.85,25.114997607091873,7
0.86,25.123470693590075,7
0.87,25.275959731432806,7
0.88,25.71648067196458,7
0.89,26.15700161249636,7
0.9,26.597522553028135,7
0.91,27.03804349355991,7
0.92,27.47856443409169,7
0.93,27.919085374623467,7
0.9400000000000001,28.347857903983265,7
0.9500000000000001,28.770756227757076,7
0.96,29.193654551530884,7
0.97,29.6165528753047,7
0.98,30.03945119907851,7
0.99,30.462349522852325,7
1.0,30.885247846626136,7
